epoch,loss,val_loss
0,24.420989354948592,20.16426647537552
1,17.226053663620927,16.191155299616554
2,16.319185996794364,16.032918021058805
3,16.17996799534662,15.950635324579833
4,16.08923125241657,15.900913699185521
5,16.00208518543154,15.856020432874343
6,15.934701162018873,15.821956904138618
7,15.872024696750074,15.732890110601323
8,15.814049538924287,15.701975865587471
9,15.762938186961907,15.616252044098443
10,15.699191161201966,15.614432723148575
11,15.65824000357089,15.524362080316743
12,15.610247828702972,15.555768402789829
13,15.553467080768472,15.459135422221292
14,15.507104070154925,15.411023397245392
15,15.466843701334254,15.372931656044019
16,15.417393629047233,15.323278835401396
17,15.377298267018254,15.28379097200557
18,15.333914701225986,15.261821287706711
19,15.298235090282601,15.201962030376873
20,15.259197579027155,15.13958733147296
21,15.22185496898884,15.168150260875992
22,15.169528404916397,15.099664840636615
23,15.143339985383323,15.022044995297138
24,15.098436502716352,14.981864919955203
25,15.063224080791683,14.919939155147226
26,15.025897308224243,14.893953867220532
27,14.987576227441826,14.908788403709794
28,14.944344525430424,14.810332293656801
29,14.913775528921208,14.784767284917137
30,14.870696136999952,14.753947995976215
31,14.831681665829462,14.73657517132736
32,14.788329559887332,14.65715028550205
33,14.7440048589393,14.62278022981807
34,14.718034517559834,14.570670243418853
35,14.683130712792721,14.493602016245607
36,14.62973636057082,14.442562785787999
37,14.608754872962344,14.44280215033807
38,14.544314156891968,14.414614212147061
39,14.514137606583477,14.321548472698748
40,14.45710723190427,14.276473886554577
41,14.421676079596338,14.327594680046612
42,14.365121609444536,14.222183543376275
43,14.323402400520092,14.149381035171533
44,14.287122627431424,14.117276100811935
45,14.255037552649986,14.110071411810708
46,14.215610467137678,14.076025989020968
47,14.168155716999037,14.052279883709787
48,14.132484683691988,13.971055553109657
49,14.095671438566397,13.933754153706145
50,14.064833320325157,13.887621582228455
51,14.011694537835876,13.8295745818796
52,13.998221143355392,13.82959500961427
53,13.94127822234224,13.871115875552274
54,13.926184238499506,13.739890198715283
55,13.879067170855025,13.686795262412224
56,13.848471258906692,13.766268988996021
57,13.810764461275747,13.601909015020762
58,13.777256666550613,13.65117001417958
59,13.750822662120694,13.54723519154242
60,13.706306441580185,13.566645834865787
61,13.702167241211415,13.48930941875994
62,13.645562536988834,13.52245079065178
63,13.617225344692224,13.41805427409528
64,13.575353653837631,13.426921630329385
65,13.554208072071344,13.332923567160266
66,13.5228304203911,13.313702188901638
67,13.488988161519845,13.349146203578771
68,13.456761871152827,13.232921501738959
69,13.434395866006007,13.255967352810123
70,13.391707199795146,13.200931231694383
71,13.355376938289735,13.139990312024734
72,13.34205811755758,13.240743285812353
73,13.309458132670706,13.132869729703
74,13.27589459187921,13.098089429211347
75,13.258745191212924,13.071815523076712
76,13.223678977590211,13.00024278021398
77,13.205146991986437,12.95803834086281
78,13.168825085689205,12.946612855729455
79,13.129200675379316,12.967146244881034
80,13.03827760183009,12.842552943067904
81,13.028089077312249,12.855022448907954
82,13.022506767983355,12.83779202986611
83,13.001992426858822,12.83098288152445
84,13.003469965909382,12.820265659030305
85,13.013426031103716,12.827434775517329
86,12.999629309999467,12.815653617624704
87,12.998429341622176,12.80145687818142
88,12.993005333782548,12.814542241936161
89,12.985055101123027,12.789414769420716
90,12.98977820965046,12.792839239795297
91,12.983898888887934,12.792356353969296
92,12.9688064871297,12.796068672217151
93,12.978153016653046,12.803072456396839
94,12.971997718273753,12.784317122907746
95,12.964537102247068,12.78753929261437
96,12.962177071310172,12.777659154284944
97,12.98017634512673,12.778835174917981
98,12.97125491528817,12.765451642346113
99,12.970345586857325,12.773293137742938
100,12.945427368229678,12.762948433686535
101,12.949748036887538,12.755254791703479
102,12.945834611077824,12.75999752346649
103,12.941412342799849,12.757685736808716
104,12.947197086173045,12.763867348962146
105,12.945723277735224,12.755764998218739
106,12.949569460909132,12.759960410282954
107,12.944256819126565,12.758267911069805
108,12.956497563703893,12.761891813386045
109,12.94390681098138,12.758767369875807
110,12.946179252767786,12.754014979656755
111,12.936822675278115,12.760683985634651
112,12.95160260348253,12.754891095138328
113,12.955633979194415,12.76014705620983
114,12.950970992803201,12.755091784266162
115,12.942355295051533,12.754322438709956
116,12.942803821115985,12.753786954432966
117,12.947744456994142,12.758554819134787
118,12.933147082530278,12.753638908435532
119,12.933670790855873,12.759536487412953
