epoch,loss,val_loss
0,22.142529572284808,16.585513329082236
1,15.950178162838931,15.970824936480053
2,15.539052775745661,15.852479677400604
3,15.291258128797505,15.814388245873767
4,15.07746147576632,15.328507366396114
5,14.913544726931432,15.25883596509647
6,14.741144773754902,15.04717971666179
7,14.661550006239628,15.213760007756592
8,14.533376546510508,14.915328914784075
9,14.416144810469124,14.631217616055046
10,14.310063814452743,14.964433626905205
11,14.23345351584827,14.985502769950903
12,14.095329959224648,14.61269914815037
13,14.064418501936027,14.440880589030671
14,13.978603291187182,14.616606282494566
15,13.901754482131983,14.334350116033354
16,13.840099261467445,14.444963017650105
17,13.748915097381401,14.098897371615655
18,13.70596560963256,14.266116712320603
19,13.643447832844814,14.162426942384686
20,13.667294721588469,13.919722064053685
21,13.589644984393052,14.094886741268423
22,13.529126929998025,13.921924726643354
23,13.46546313839526,13.949916096996992
24,13.389883577797521,13.74882022321513
25,13.395703931548786,13.852228309495768
26,13.329872772175008,13.769682782532133
27,13.34544944891534,13.774768148369859
28,13.269014126745587,13.496881620564253
29,13.244041748703552,13.478086884456998
30,13.205330246073165,13.429665959902072
31,13.148325947566025,13.725924393279486
32,13.096682673172213,13.56348071460385
33,13.101204493019688,13.309046663644818
34,13.061255129842504,13.49605920511224
35,13.023501771291096,13.326385205319703
36,12.967077885121807,13.47971804346137
37,12.936458590511984,13.25139802029907
38,12.917153517793228,13.199601236568322
39,12.876674838058639,13.21240492745247
40,12.848989107403584,13.14111431812046
41,12.84187676084993,13.35469652955482
42,12.776429179434858,13.083471487720102
43,12.731407657858913,13.120651185031084
44,12.736290566529467,13.215785454856368
45,12.71017986309547,12.974484828831883
46,12.675761482405925,13.226493478013934
47,12.61282693343543,12.857466047530414
48,12.620892407800856,12.873539670411143
49,12.585129151202517,12.740172047222181
50,12.59300123725139,12.80582558781342
51,12.511256770639912,12.910136668092793
52,12.500024068530923,13.029405506053918
53,12.475336620856153,13.348783359003761
54,12.468221055808389,12.648777279214443
55,12.439264375361292,12.78983458178494
56,12.409790413040136,12.80008131467853
57,12.383594286384016,12.67514936296158
58,12.340284529523297,12.619477293603062
59,12.341415036041784,12.693404598266897
60,12.29740829455834,12.541087076621602
61,12.283132825502207,12.513137392158077
62,12.266802753544003,12.577190289782399
63,12.234018295389573,12.63876489445158
64,12.209330700111687,12.588965332758447
65,12.19757020705556,12.514774761600526
66,12.183679023199424,12.351372945289427
67,12.134819437035933,12.388627129340595
68,12.096911858392993,12.54255038124294
69,12.064451047392891,12.368820903759588
70,12.061136157643254,12.593993946500664
71,12.017567374741686,12.314285044138574
72,11.998963124748313,12.706271931119804
73,11.993804591422164,12.397036483099079
74,11.996717369694478,12.322497512681803
75,11.953758114768492,12.161508165769314
76,11.935056522023137,12.150721180227153
77,11.916712807191184,12.053340699252866
78,11.885311857053372,12.151159585388873
79,11.893653895507956,12.034898516049486
80,11.714633210768723,11.98202402795844
81,11.716972858387166,11.980659894681324
82,11.689060846009351,11.968783170610715
83,11.68040927248195,11.968774361063476
84,11.673895736031689,11.977962891389172
85,11.677261012559391,11.939622369066772
86,11.691906396181347,11.952070935669932
87,11.692275518617347,11.9624129034976
88,11.700196214684858,11.968253372944229
89,11.679664392814576,11.97622123712099
90,11.662966867187214,12.02846060122735
91,11.667766014451338,11.947588678708177
92,11.666854238316114,11.950023406156623
93,11.673555188664062,11.910415384418938
94,11.644461446950134,11.980378204863369
95,11.66095866192861,11.958638876820997
96,11.669486997392443,11.945210818905437
97,11.620576610863676,11.951902243162781
98,11.638019609645312,11.957143133406879
99,11.652997074485384,11.9099139982356
100,11.601622977059181,11.913580754269306
101,11.60529351134442,11.9294603544984
102,11.602087218593544,11.904448729532023
103,11.60845375580407,11.904860203793824
104,11.601715449212303,11.906686457755685
105,11.594327316105085,11.90290526388535
106,11.624407687090185,11.920206820252254
107,11.631656393728719,11.923674934707666
108,11.63484260991892,11.894693505590682
109,11.633224466649207,11.898883049245413
110,11.632551376569625,11.904855983900523
111,11.651471534394696,11.887645117493168
112,11.606686035418921,11.924515941416505
113,11.625663416001345,11.919895206013866
114,11.629256588304546,11.906137528057437
115,11.596690967670169,11.907310698452212
116,11.623536938024053,11.921456230668914
117,11.608202741440847,11.898157269195902
118,11.620717809166706,11.917350918487895
119,11.628859918830168,11.918306105741584
